,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,param_max_iter,param_random_state,param_degree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
43,26.077960443496703,0.1556443670853057,10.128660678863525,0.1074666806865015,0.0001,,auto,poly,10000,42,2,"{'C': 0.0001, 'class_weight': None, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.2340506570177109,0.23374595315178062,0.2340887450009522,0.23398339300677992,0.23402148244077092,0.2339780461235989,0.000121085947795511,58,0.23391228170408881,0.234159858310004,0.23424555790435925,0.23407192984126682,0.23391005437111378,0.23405993642616654,0.00013330424255853692,0.2338552977483141,0.23372318945483636,0.23382364149074003,0.23376524390243902,0.23387557621242713,0.2338085897617513,5.66876548626448e-05,36,0.23382634451100465,0.23381833080829736,0.23384852873913706,0.23382141394125885,0.23383932652750267,0.23383078890544012,1.1405608004786788e-05,0.9998371070206874,0.9993484280827496,0.9995113210620622,0.999185535103437,1.0,0.9995764782537873,0.00030212146914794725,15,0.9998371070206874,0.9993077048379215,0.9993891513275778,0.9995113210620622,0.9999592767551718,0.9996009122006843,0.00025418613022196114,0.3790526770826901,0.37884401630233416,0.3789876779592971,0.3788875505729022,0.379091021365938,0.3789725886566323,9.42660868510628e-05,19,0.3790146422038176,0.3789660630863674,0.379011583011583,0.3789847519783826,0.37904047420579795,0.37900350289718976,2.57277533083901e-05,0.47610225733909967,0.46570391808954553,0.5215137404228305,0.5222683529632938,0.4739324547639961,0.49190414471575317,0.024729927052410613,39,0.4678952890010993,0.4700502773102049,0.5227565575963657,0.5252659083190017,0.47291673811694923,0.4917769540687241,0.02637929508772372
44,26.287242031097414,0.3167828671480588,10.050133228302002,0.0762818626931765,0.0001,,scale,poly,10000,42,3,"{'C': 0.0001, 'class_weight': None, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.23386021710150448,0.2338221291182632,0.2338221291182632,0.2339072141387979,0.2339072141387979,0.23386378072312533,3.80928732657715e-05,63,0.23383610428688414,0.2338551486411853,0.23383610428688414,0.23387196602519544,0.23385292185223627,0.23385044901847704,1.3436707836856204e-05,0.23383103527081586,0.2338221291182632,0.2338221291182632,0.2338488496114582,0.2338488496114582,0.2338345985460517,1.2081853496809106e-05,26,0.2338237394657906,0.23383326191496454,0.23382880866907263,0.23382534996666984,0.23382596606166797,0.2338274252156331,3.3466862105621663e-06,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9999592767551718,1.0,1.0,0.9999185535103438,0.9999592767551718,0.9999674214041375,3.047448596491559e-05,0.37903250702312224,0.37902080632215845,0.37902080632215845,0.37905591059244853,0.37905591059244853,0.3790371881704672,1.587262560624864e-05,9,0.37901999675853393,0.3790354323112425,0.37902958178015483,0.3790191871324267,0.37902292197267884,0.37902542399100736,6.197855072772874e-06,0.47622634622431465,0.46485496516360825,0.4728766953591308,0.4906060797101793,0.4747961398210493,0.4758720452556564,0.00835132382014847,47,0.47273378057769483,0.47061897599191677,0.46757342191206097,0.4953470485302588,0.4733025286479472,0.47591515113197563,0.009921486469654186
45,26.327312660217284,0.5256058875120126,10.07926082611084,0.11948692603550073,0.0001,,auto,poly,10000,42,3,"{'C': 0.0001, 'class_weight': None, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.23386021710150448,0.2338221291182632,0.2338221291182632,0.2339072141387979,0.2338691247048069,0.2338561628363271,3.196019560355362e-05,64,0.23383610428688414,0.2338551486411853,0.23383610428688414,0.23387196602519544,0.23383387767927707,0.23384664018388523,1.4823520896235105e-05,0.23383103527081586,0.2338221291182632,0.2338221291182632,0.2338488496114582,0.23383994210185502,0.2338328170441311,1.0386990878299154e-05,27,0.2338237394657906,0.23383326191496454,0.23382880866907263,0.23382534996666984,0.23382151291231812,0.23382653458576313,4.119748422609112e-06,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9999592767551718,1.0,1.0,0.9999185535103438,0.9999592767551718,0.9999674214041375,3.047448596491559e-05,0.37903250702312224,0.37902080632215845,0.37902080632215845,0.37905591059244853,0.37904420844653,0.37903484774128354,1.3646013084504947e-05,10,0.37901999675853393,0.3790354323112425,0.37902958178015483,0.3790191871324267,0.3790170715895409,0.37902425391437977,7.053001566482474e-06,0.465038377670142,0.47264168846913673,0.4598920616184397,0.48884840656208883,0.4702807448148873,0.47134025582693895,0.009799249477487509,50,0.46248401336047157,0.47718123471420704,0.4585519497904164,0.49187239205962413,0.4673830335516842,0.4714945246952807,0.011943199473045315
46,28.27920780181885,0.6408424649089995,11.011635398864746,0.33367041325938385,0.0001,,scale,poly,10000,42,5,"{'C': 0.0001, 'class_weight': None, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.2340506570177109,0.23389830508474577,0.2337840411350219,0.23402148244077092,0.23405957187476195,0.23396281151060228,0.00010643458592043055,60,0.23395037041269115,0.23402654782989582,0.2338551486411853,0.23394814271703215,0.23395766480351174,0.2339475748808632,5.45697359991279e-05,0.23387557621242713,0.23381966401279952,0.23379294583682486,0.23387557621242713,0.23388448643706186,0.2338496497423081,3.653063338691695e-05,23,0.2338403222887837,0.23383785946296068,0.23383326191496454,0.23383809523809523,0.23383525243578387,0.2338369582681176,2.4492602352625576e-06,1.0,0.9998371070206874,0.9998371070206874,1.0,1.0,0.9999348428082749,7.980093639952174e-05,13,0.9998778302655156,0.999714937286203,1.0,0.9998778302655156,0.9998371070206874,0.9998615409675843,9.142345789478437e-05,0.379091021365938,0.3790058660080272,0.3789707652887969,0.379091021365938,0.37910272640256887,0.3790522800862538,5.356404240711276e-05,6,0.37903593068580915,0.3790209898177383,0.3790354323112425,0.3790330050325728,0.37902634443046473,0.37903034045556544,5.791032436822188e-06,0.47606987470715134,0.4759274607666478,0.47006374673740325,0.4641294070740093,0.4690200025533262,0.47104209836770766,0.004516118798381628,52,0.47811272642993635,0.48721679165095555,0.4734459793256414,0.4747682709049022,0.4724346067427158,0.4771956750108302,0.005364401951735664
47,27.059340286254884,0.26044204260706333,10.458927536010743,0.06750516167930769,0.0001,,auto,poly,10000,42,5,"{'C': 0.0001, 'class_weight': None, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.23412683298419348,0.23389830508474577,0.23389830508474577,0.23402148244077092,0.23413575074274395,0.23401613526744,0.0001042672936224671,57,0.2339789369441429,0.234045592184197,0.23399798129844407,0.23394814271703215,0.23397670897647094,0.23398947242405743,3.226104473065573e-05,0.23389339734064846,0.23381966401279952,0.23379938283363175,0.23387557621242713,0.2339023089232645,0.2338580658645543,4.1062815456582394e-05,22,0.23384193382479,0.23386259512901353,0.2338615973637593,0.23383809523809523,0.2338346365948206,0.23384777163009574,1.1925843501540356e-05,1.0,0.9998371070206874,0.9996742140413748,1.0,1.0,0.9999022642124125,0.00013031438345008085,14,0.9998371070206874,0.9998778302655156,0.9999592767551718,0.9998778302655156,0.9997963837758592,0.9998696856165499,5.40254893363022e-05,0.3791144321620453,0.3790058660080272,0.3789675188341361,0.379091021365938,0.3791261386444341,0.37906099540291616,6.289325351545713e-05,5,0.3790351215746816,0.3790651897024201,0.37906973154051593,0.3790330050325728,0.3790226092057832,0.3790451314111947,1.877230423577675e-05,0.46895116161416095,0.47336030109904015,0.46918697827239575,0.4697977345364335,0.4744804683705604,0.4711553287785182,0.0023019241938152233,51,0.4702725497930669,0.4813919910003036,0.47052031314848236,0.4788000254946552,0.4781417531680456,0.4758253265209107,0.004564623009472205
48,19.01743927001953,0.256817076153751,6.757684421539307,0.08523616367067562,10.0,balanced,scale,poly,10000,42,2,"{'C': 10.0, 'class_weight': 'balanced', 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.2775852218625024,0.2832984193486955,0.2748428870691297,0.2737868515273863,0.2813285594576065,0.2781683878530641,0.003657890275173829,31,0.27587651640671124,0.2829229274981432,0.276590679693005,0.27294108685095075,0.28536740970681496,0.278739724031125,0.004644694850627427,0.21804114647441533,0.22187609687609688,0.21683203090701555,0.22393542049288856,0.21973666828129818,0.22008427260634292,0.002565706276498665,70,0.21737984938634816,0.22210662344489224,0.21832027611899413,0.22276575930465312,0.2209042670793721,0.22029535506685197,0.0021050165936517943,0.8079491773904545,0.8237497963837759,0.8045284248248901,0.8540478905359179,0.8128359667698323,0.8206222511809742,0.017929301025378916,43,0.8064016940869848,0.8259081283596676,0.811410653200847,0.8474914481185861,0.8137726014008796,0.820996905033393,0.014718613369442038,0.34340706892373735,0.34959040475614395,0.3415983677421586,0.3548321602598809,0.3459511924570161,0.34707583882778736,0.004716162752239501,53,0.3424470384781668,0.3500707701867642,0.34406541128120116,0.35279757918916393,0.34748208944842457,0.3473725777167441,0.0037926550864414857,0.4441199586137169,0.4513848834602602,0.44526440811723345,0.4596310261443839,0.43598016406477225,0.4472760880800733,0.00788837883078577,71,0.43851886054200856,0.45047003740724245,0.4463899488253836,0.46172669970274677,0.43385328778200805,0.4461917668518779,0.009703489792009634
49,18.88569083213806,0.38834432774120853,6.740693998336792,0.03499610806467537,10.0,balanced,auto,poly,10000,42,2,"{'C': 10.0, 'class_weight': 'balanced', 'degree': 2, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.2691677775661779,0.28280327556655876,0.28371738716434963,0.279728803229984,0.2863563647444199,0.28035472165429803,0.005981005722778864,30,0.26839208516635243,0.28270391742367973,0.2855320040374031,0.27663565640503146,0.2898332682657424,0.2806193862596419,0.007466615040391933,0.22201866132674364,0.21609771374882555,0.21576986940717138,0.2210719433888088,0.21872906711918902,0.21873745099814768,0.0025294671168657667,71,0.2220012337538023,0.21628538539769107,0.2177652031938449,0.2196446683898832,0.21913424288361125,0.21896614672376652,0.0019146356258921977,0.848835315197915,0.7867730900798175,0.7831894445349405,0.8244013683010262,0.7978498126730738,0.8082098061573546,0.02492179538619431,45,0.8500162892979313,0.7881169571591464,0.7930037465385242,0.8201254275940707,0.7947141228213064,0.8091953086821958,0.02324645473777546,0.35197568389057754,0.33906633906633904,0.33832946309197104,0.34864976577569584,0.3433338006448899,0.34427101049389464,0.0053254942017928325,55,0.3520551873028724,0.3394221072477748,0.3416975205741459,0.3464923222504193,0.343540678279392,0.34464156313092087,0.00437056487035456,0.4593546629742963,0.4507865942932523,0.4534113892153964,0.440475589193381,0.4648522745313972,0.45377610204154467,0.008243491410224353,67,0.45462844365894794,0.4532666293918381,0.4534522943792561,0.44479451270210857,0.46153862565482895,0.45353610115739584,0.0053240702062016575
50,14.6149817943573,0.5212607889772775,2.7570733547210695,0.09666237896502276,10.0,balanced,scale,poly,10000,42,3,"{'C': 10.0, 'class_weight': 'balanced', 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.2416682536659684,0.2452485240906494,0.242277661397829,0.24186790584291917,0.24502932886417308,0.2432183347723078,0.0015819383297772866,41,0.24124435811003828,0.24412957778666514,0.24261555161972234,0.24238471133794837,0.24561269865452917,0.24319737950178064,0.0015176301286825933,0.23257078494581893,0.2321071806322717,0.23186089126281725,0.23046798511846486,0.2318937137482364,0.2317801111415218,0.0007033129029405279,58,0.23232303613568606,0.23197489097913448,0.23218999931809103,0.23045336051275014,0.23219586750139612,0.23182743088941157,0.0006960804322404282,0.9754031601237987,0.9651409024271054,0.9687245479719824,0.9586251832546018,0.9638377585926047,0.9663463104740186,0.0055685579069480904,34,0.9742221860237824,0.966158983547809,0.9706385404789054,0.957607102133898,0.9651409024271054,0.9667535429223001,0.005612224605349137,0.37558803236530136,0.37421840459799155,0.37416635208254684,0.3715981562164552,0.37384299478755334,0.37388278800996966,0.0012901187016154763,40,0.3751774106281709,0.37412284159899073,0.3747376364879843,0.3715025988593456,0.3743336623889437,0.37397482999268705,0.0012876854301400631,0.4979515373790153,0.5193701988638563,0.5092865800899173,0.493721672139555,0.5126061390691421,0.5065872255082973,0.009455324599074784,34,0.49903025590620265,0.5246557894327388,0.5085546491187201,0.5017139431031583,0.5076330586158411,0.5083175392353322,0.008914306118153074
51,14.460267448425293,0.301482708663232,2.7221091747283936,0.07898748652946634,10.0,balanced,auto,poly,10000,42,3,"{'C': 10.0, 'class_weight': 'balanced', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.2413254618167968,0.23926871072176728,0.2389259188725957,0.2405347756532338,0.24152510093700008,0.24031599360027872,0.0010543188696722685,46,0.24020644080062464,0.23975889847454723,0.23910186825115695,0.24145154686294862,0.24130871556575476,0.24036549399100643,0.000901019847516552,0.23280074459008765,0.23177446874515278,0.23156874151638548,0.23224679860302677,0.2325021362541754,0.23217857794176563,0.0004542334393115802,53,0.23225919032107958,0.23210149352096843,0.23185808126804502,0.2325315005727377,0.23235736829327508,0.23222152679522118,0.00022910950860829024,0.9778465548134876,0.9736113373513602,0.9726339794754846,0.9749144811858609,0.9750773741651735,0.9748167453982732,0.0017592441765760104,28,0.9756474995927675,0.9752402671444861,0.9745479719824076,0.9754846066134549,0.974385079003095,0.9750610848672423,0.0005050995840922843,0.37606891151135474,0.3744166379553356,0.37407593033454456,0.3751292738725751,0.3754743609847891,0.3750330229317198,0.0007173653669923629,33,0.37519967425689854,0.37496379222609305,0.37459497534632547,0.37554283922552323,0.37523425676894245,0.3751071075647565,0.0003154096663912139,0.49358830365570516,0.5000156771131413,0.5189688169911143,0.5004260038092583,0.5226168054617696,0.5071231214061978,0.01147983614455867,33,0.4876986175017641,0.5023361194938941,0.5176647601690885,0.5120457536706587,0.5185934793306527,0.5076677460332115,0.011538381398216186
52,9.421538019180298,0.5302970652430258,2.045474052429199,0.15855554541811417,10.0,balanced,scale,poly,10000,42,5,"{'C': 10.0, 'class_weight': 'balanced', 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 10000, 'random_state': 42}",0.23759283945915063,0.23538373643115598,0.7660255189487717,0.23828749904776414,0.23581168583834844,0.3426202559450382,0.2117053806025881,27,0.23786398522158106,0.23559770705974215,0.7660781961187606,0.23943286452927565,0.2356145078509603,0.34291745215606395,0.2115853282089226,0.23340248962655602,0.2335780377762484,0.4090909090909091,0.2330392572331163,0.23348135671081846,0.26851841008752964,0.07028648569919659,3,0.23350561020596372,0.23353992119055816,0.45689655172413796,0.23330954952175254,0.23342997387834774,0.278136321304152,0.08938015017286133,0.9895748493239941,0.9951132106206223,0.0014660368138133247,0.9853396318618668,0.9934842808274963,0.7929956018895585,0.39577921039850456,46,0.9898599120377912,0.9943801922137155,0.002158331975891839,0.9853803551066949,0.9934842808274963,0.793052614432318,0.39545985503340725,0.3777162930954084,0.37834824884649926,0.002921603635773414,0.37693170488534394,0.37810359257307585,0.30280428860722014,0.1499421102376305,68,0.3778720890464198,0.37824524443893676,0.004296368352788587,0.37728817787756885,0.37803621374944796,0.30314761869303236,0.14942596419492352,0.47667834266094566,0.4767392372326513,0.48784088044351726,0.4771323644541524,0.4683802781343972,0.4773542205851327,0.006186855642887635,46,0.47149860177486413,0.4811625921267378,0.48531488295790615,0.48158986561196604,0.47438271571572405,0.4787897316374396,0.005072103724080376
