,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_leaves,param_min_samples_leaf,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
8,30.508614015579223,0.8543255387735395,0.014918994903564454,0.0006365109240864219,0.01,7,3,10,"{'learning_rate': 0.01, 'max_leaves': 7, 'min_samples_leaf': 3, 'random_state': 10}",0.7295162078514416,0.7262583482651898,0.7282945105065972,0.7264212412445024,0.7332627463756312,0.7287506108486724,0.002560893158419245,19,0.7366631373187815,0.7362559048705001,0.7362151816256719,0.7377830265515556,0.7341382961394364,0.736211109301189,0.0011810021846787747,0.7008839463929284,0.6996263294050015,0.698991906857873,0.7004036908881199,0.7060431654676259,0.7011898078023099,0.0025116466667273337,19,0.708858939802336,0.7083946980854198,0.7082091963099896,0.7094633376381116,0.7054640317335525,0.7080780407138819,0.0013769072289163914,0.8007818863007005,0.7929630232936961,0.8019221371558886,0.7913340935005702,0.7993158494868872,0.7972633979475484,0.004288264031338983,10,0.8032252809903894,0.8031031112559048,0.8034696204593582,0.8053836129662811,0.8039175761524678,0.8038198403648803,0.0008300352378952368,0.7475100737474342,0.7433763457280294,0.7469276285844334,0.7430975143403442,0.74978989991596,0.7461402924632402,0.0025578793463910203,23,0.7530974971840935,0.7527817539841588,0.7528379280740245,0.75438663411657,0.7514798530615352,0.7529167332840764,0.0009254554004794048,0.8049875447501296,0.8020967051491932,0.8042131861800418,0.7980484736497986,0.8080480169975468,0.803478785345342,0.003319397782682735,16,0.8139193765590289,0.8150351961207325,0.8144560349951646,0.8161494684114055,0.8127475451226688,0.8144615242418001,0.0011322485245707774
9,9.606572675704957,0.6085637954673301,0.014731073379516601,0.00043938303738718455,0.1,3,1,10,"{'learning_rate': 0.1, 'max_leaves': 3, 'min_samples_leaf': 1, 'random_state': 10}",0.7299234402997231,0.727724385079003,0.7276429385893468,0.7263397947548461,0.7341586577618505,0.729157843296954,0.0027526503738900523,16,0.7383327903567356,0.7370907313894771,0.738149535755009,0.7390861703860564,0.7364391594722267,0.737819677471901,0.0009394985853773145,0.7013839349407904,0.7012089810017271,0.6990457199829084,0.7003027245206862,0.7072221421363701,0.7018327005164965,0.0028193823646828625,15,0.7105594531390538,0.7089734386216798,0.7103899841703842,0.7106112785191563,0.7077280858676207,0.709652448063579,0.0011357990351943987,0.8007818863007005,0.7936145952109465,0.7994787424661997,0.7913340935005702,0.7991529565075746,0.7968724547971983,0.0037030844732712843,19,0.8042840853559211,0.8043655318455775,0.8041211923766086,0.8066867568007818,0.8055465059455937,0.8050008144648965,0.0009829751158906815,0.7477943413446911,0.7445556659280201,0.7458966565349545,0.7430406852248396,0.7503823799327012,0.7463339457930414,0.002558188440834351,20,0.7545223586941988,0.7536630036630038,0.7543551344743277,0.7556072627403112,0.7534757932426769,0.7543247105629036,0.0007541149944033441,0.8055723966158274,0.8015637407604536,0.8037382121164834,0.7983726012257545,0.8083366949855628,0.8035167291408163,0.003399503194327131,13,0.8152335900978475,0.8165339561413771,0.8163690664693306,0.8175382536145246,0.8145150750765755,0.816037988279931,0.001055719093467633
10,8.809477710723877,0.6000868833525396,0.015196084976196289,0.0009638000448507326,0.1,3,2,10,"{'learning_rate': 0.1, 'max_leaves': 3, 'min_samples_leaf': 2, 'random_state': 10}",0.7297605473204105,0.7274800456100342,0.7278872780583157,0.7264212412445024,0.7342401042515068,0.729157843296954,0.0027608317749335722,16,0.7381902589998371,0.7370296465222349,0.7382309822446652,0.738719661182603,0.7365409675842971,0.7377423033067275,0.0008180204197182203,0.7012987012987013,0.7009063444108762,0.6992309883224153,0.700115174200979,0.7071449150100836,0.7017392246486112,0.0027942092949828946,17,0.7103654150481945,0.7089570992640459,0.7105073767542281,0.7103336921420883,0.7078249669040038,0.7095977100225122,0.0010499080490848833,0.8004561003420753,0.7936145952109465,0.7998045284248249,0.792148558397133,0.7996416354455123,0.7971330835640984,0.0035127522578098018,13,0.8043248086007493,0.8042026388662649,0.8040804691317804,0.8061980778628441,0.8056279524352501,0.8048867893793779,0.000860562237619975,0.7476038338658147,0.7443850267379679,0.7461439100372311,0.7432938479174628,0.7505542389725557,0.7463961715062064,0.0025487535858275856,17,0.7544308632543927,0.753582263265345,0.7544033928093838,0.7552359516270555,0.7535663270164746,0.7542437595945304,0.0006231256476123451,0.805536097935961,0.801587621470892,0.8037590148686876,0.7983237519058465,0.8083496967056906,0.8035112365774155,0.0034112298753286355,15,0.8151885932008804,0.8165175331778027,0.8164247350587748,0.8172749397602446,0.8145979817721722,0.8160007565939751,0.0009693033679068703
11,10.915287590026855,1.3013220211476058,0.015868616104125977,0.0007396123600918209,0.1,3,3,10,"{'learning_rate': 0.1, 'max_leaves': 3, 'min_samples_leaf': 3, 'random_state': 10}",0.7297605473204105,0.7274800456100342,0.727968724547972,0.7260954552858772,0.7344844437204756,0.7291578432969539,0.0029100911676286827,18,0.7376812184394853,0.7369685616549927,0.7382717054894934,0.7386382146929468,0.7369074767877505,0.7376934354129338,0.0006885239791435034,0.7012412612355543,0.7011378366700274,0.6993873771192478,0.6998272386985316,0.7077500360802425,0.7018687499607207,0.003027952515164217,14,0.7099687016584524,0.7089557598391267,0.7105282095567069,0.7102619303911015,0.708236389018148,0.7095901980927071,0.0008613554022060706,0.8006189933213879,0.7929630232936961,0.7996416354455123,0.7918227724385078,0.7988271705489494,0.7967747190096107,0.0036403574338173227,20,0.803673236683499,0.8039990226421241,0.8041619156214367,0.8061166313731878,0.8057501221697345,0.8047401856979963,0.000993647173806806,0.7476422269546699,0.7442287112062376,0.7461620307037543,0.7429881543752389,0.7505356596265687,0.7463113565732938,0.0026464820062612436,21,0.7539205012129199,0.7534920998397069,0.7544509818904256,0.7551596536069889,0.7538528946716706,0.7541752262443424,0.0005797555653477433,0.8054981408734253,0.8015503940967309,0.8038107033397254,0.7982962625547196,0.8084178495998695,0.8035146700928941,0.003439567377495406,14,0.8150384498675297,0.8165187379928119,0.8164583222829767,0.8172211683605741,0.8148601845100638,0.8160193726027913,0.0009156726603742571
12,7.988750982284546,0.938194544642022,0.018340444564819335,0.0034752861276641286,0.1,5,1,10,"{'learning_rate': 0.1, 'max_leaves': 5, 'min_samples_leaf': 1, 'random_state': 10}",0.7300863332790357,0.7286202964652223,0.7291904218928165,0.7269099201824402,0.734565890210132,0.7298745724059292,0.002564517041225337,2,0.738414236846392,0.7380680892653526,0.7386585763153608,0.7394323179670956,0.7367445838084379,0.7382635608405278,0.0008820696192163046,0.7015266086460266,0.7023792357606344,0.7004844685095469,0.7008941447937699,0.708032360589425,0.7026633636598806,0.0027595937427983487,5,0.7106920502393206,0.710333165431388,0.7110598912378002,0.7113483590351918,0.708257209385635,0.7103381350658671,0.001095172751107212,0.8009447792800131,0.7934517022316339,0.8007818863007005,0.7916598794591954,0.7983384916110116,0.7970353477765109,0.00381461831561138,14,0.8042026388662649,0.8039990226421241,0.8040397458869523,0.8058722919042189,0.8051392734973123,0.8046505945593745,0.0007388772392925218,0.7479464557347125,0.7451430319718525,0.7472828152314358,0.7435171727988986,0.7504785238496288,0.7468735999173056,0.002390582429079007,3,0.7545612593852091,0.754269340974212,0.7546967872637271,0.7556658711217183,0.7535972251338835,0.7545580967757501,0.0006712768847807251,0.8058523316104109,0.8020502969685745,0.8042199523813327,0.7984637326701997,0.8085612399989907,0.8038295107259017,0.003423176497588902,4,0.8158340249562976,0.8177930533321802,0.8170097511043568,0.8183316902188404,0.8153488078921821,0.8168634655007715,0.0011309422923149056
13,6.981306552886963,0.7774605755391111,0.015227508544921876,0.0008773363325220666,0.1,5,2,10,"{'learning_rate': 0.1, 'max_leaves': 5, 'min_samples_leaf': 2, 'random_state': 10}",0.7304121192376608,0.7282945105065972,0.7291904218928165,0.7269913666720964,0.7348102296791008,0.7299397295976544,0.002679775171549595,1,0.7386382146929468,0.737884834663626,0.7386789379377748,0.7393101482326112,0.7368463919205083,0.7382717054894934,0.0008437675508958408,0.7019271948608137,0.7020908435472242,0.7005988023952096,0.7008214440121054,0.7082791504117902,0.7027434870454287,0.002829479352917121,3,0.7109279389532791,0.7100881136486243,0.7111615506557141,0.7110129627634745,0.7083393036251612,0.7103059739292507,0.0010520399635526873,0.8009447792800131,0.7931259162730087,0.8004561003420753,0.792148558397133,0.7985013845903242,0.7970353477765109,0.0036959121162122356,14,0.8043248086007493,0.8040397458869523,0.8038361296628115,0.8063609708421567,0.8052614432317967,0.8047646196448932,0.0009355362299597924,0.7481740718198417,0.744837081229922,0.7472059606173496,0.7436916959779782,0.7506891271056662,0.7469195873501515,0.0024747236351806705,2,0.7547479842561811,0.7541490804224518,0.7546643217617371,0.755691250834844,0.7536972099405398,0.7545899694431508,0.0006685387513347434,0.8059535858226695,0.8020705955724472,0.8042671300515101,0.7984668902308021,0.8085442448933953,0.8038604893141649,0.003428661741491769,2,0.8161270810745609,0.8177387943680052,0.8170857174684824,0.8180863822543927,0.8153642971863138,0.8168804544703511,0.00100989568590564
14,6.344308185577392,0.4494852180225594,0.0158750057220459,0.0017497982312442318,0.1,5,3,10,"{'learning_rate': 0.1, 'max_leaves': 5, 'min_samples_leaf': 3, 'random_state': 10}",0.7304935657273172,0.7287831894445349,0.7287831894445349,0.7269099201824402,0.7341586577618505,0.7298257045121355,0.002445240113224274,3,0.7386178530705326,0.7378441114187978,0.7386382146929468,0.7393915947222675,0.7368667535429223,0.7382717054894934,0.0008561571934202897,0.7022006287510717,0.7025818548968701,0.7009011586325276,0.700836216839677,0.70734169912015,0.7027723116480592,0.002387135257728789,1,0.7110694859695256,0.7100521488940837,0.7110951008645533,0.7110847786275989,0.7081409912327786,0.710288501117708,0.0011456229259768633,0.8004561003420753,0.7934517022316339,0.798175598631699,0.7918227724385078,0.7988271705489494,0.796546668838573,0.0033175825686531358,21,0.8038768529076397,0.8039990226421241,0.8038768529076397,0.806442417331813,0.8058722919042189,0.8048134875386872,0.0011128702428666681,0.7481160082210551,0.7452570379436965,0.7463823305407463,0.7435564053537285,0.7503059975520195,0.7467235559222493,0.002326833208515072,6,0.75463042605654,0.7541108840549263,0.7546448505237404,0.7557675794294437,0.7538523075750937,0.7546012095279488,0.0006579437808285433,0.8059912377427942,0.8021979195602681,0.8044494725427686,0.7984351554200416,0.8086214591904795,0.8039390488912705,0.003456048387577286,1,0.8162540111964975,0.817545491625685,0.8171227466659146,0.8181142646422122,0.815203551812558,0.8168480131885735,0.0010220018572827017
15,5.815556621551513,0.4790571846949855,0.015227270126342774,0.0010611968414265937,0.1,7,1,10,"{'learning_rate': 0.1, 'max_leaves': 7, 'min_samples_leaf': 1, 'random_state': 10}",0.7303306727480046,0.7282130640169409,0.7272357061410654,0.7267470272031276,0.7336699788239127,0.7292392897866101,0.0025338106343509715,15,0.738414236846392,0.7388214692946734,0.7390658087636423,0.7393305098550252,0.7370703697670631,0.7385404789053591,0.00079451040223208,0.7020577307802229,0.7021061742642816,0.6995708154506438,0.7008078476630121,0.7074475777295733,0.7023980291775467,0.002691495404998798,9,0.7109197679864538,0.7109456494370706,0.71146572529808,0.7114485140677844,0.7086933142140168,0.7106945942006812,0.0010278026937043507,0.8002932073627627,0.7928001303143835,0.7965466688385731,0.7913340935005702,0.7968724547971983,0.7955693109626976,0.003180378527282162,26,0.8035917901938426,0.8048949340283433,0.8043248086007493,0.8052614432317967,0.8050578270076559,0.8046261606124776,0.0006038036485698176,0.7479637664611404,0.744702012087828,0.7449158351740423,0.7433249177568663,0.7495020683315458,0.7460817199622846,0.0022848948137301405,27,0.7544205073308738,0.755008881333919,0.7550509394651834,0.7554536771728749,0.7538083163333398,0.7547484643272382,0.0005741197481345087,0.8057718934174175,0.8014972595160055,0.8046480539171251,0.7984667442931271,0.8084799394470092,0.8037727781181369,0.0034713662250168125,10,0.8161892488656861,0.8183631140828502,0.8173982247570741,0.8183290658282661,0.815642442785997,0.8171844192639748,0.0011057400781679415
16,5.903480768203735,0.10640225249135313,0.014860010147094727,0.0012314946462402433,0.1,7,2,10,"{'learning_rate': 0.1, 'max_leaves': 7, 'min_samples_leaf': 2, 'random_state': 10}",0.7304935657273172,0.7282130640169409,0.7274800456100342,0.7267470272031276,0.7341586577618505,0.7294184720638541,0.0026822494349721623,11,0.7382717054894934,0.738740022805017,0.7389640006515719,0.7394119563446816,0.7373147092360319,0.7385404789053591,0.0007146204301547041,0.7023741418764302,0.7021061742642816,0.6997568302102704,0.7008078476630121,0.7077612371730019,0.7025612462373992,0.0027648204313061907,7,0.7106646503924534,0.7108888808949962,0.7113223854796888,0.7115509175962577,0.70881857598452,0.7106490820695832,0.0009669687870900343,0.7999674214041375,0.7928001303143835,0.7968724547971983,0.7913340935005702,0.7976869196937612,0.7957322039420102,0.003193699542766546,25,0.8037954064179834,0.8047727642938589,0.8043655318455775,0.8052614432317967,0.8055465059455937,0.804748330346962,0.0006253902531504191,0.7480009138679461,0.744702012087828,0.7451637471439451,0.7433249177568663,0.7500382907030172,0.7462459763119206,0.0024310114292540024,22,0.7543665201605197,0.7549231210008596,0.7549881507530006,0.7555114048828946,0.7540933610353965,0.7547765115665342,0.0004982251015579203,0.8057432232978301,0.8015201584639036,0.8046642131978551,0.798529696499255,0.8084889610487305,0.8037892505015147,0.003449131357724014,8,0.8161078222766219,0.8184326484097928,0.8173943292161839,0.8184464262530096,0.8157788596859936,0.8172320171683204,0.0011241112780165509
17,5.530093717575073,0.6067303256933563,0.014708328247070312,0.0005342201087892243,0.1,7,3,10,"{'learning_rate': 0.1, 'max_leaves': 7, 'min_samples_leaf': 3, 'random_state': 10}",0.7305750122169734,0.727724385079003,0.727154259651409,0.7266655807134712,0.7346473366997882,0.729353314872129,0.002974302693286518,13,0.7388621925395016,0.7390658087636423,0.7392287017429549,0.7394119563446816,0.7376404951946571,0.7388418309170875,0.0006274552140987553,0.7021854020854164,0.702081526452732,0.6995278294462727,0.7008806120975891,0.7084358269425554,0.7026222394049132,0.0030623401531489104,6,0.7110575366125724,0.7115724222438462,0.7115793264901855,0.7115204720443261,0.7091951962717333,0.7109849907325327,0.0009158251061428325,0.8007818863007005,0.7911712005212576,0.7963837758592605,0.7908454145626324,0.7975240267144486,0.7953412607916599,0.0038224009900410436,27,0.8047320410490307,0.8040397458869523,0.8045691480697182,0.805342889721453,0.8056279524352501,0.804862355432481,0.0005651001387425274,0.7482496194824962,0.7439687523933524,0.7448202315661182,0.7431501607224859,0.7503448275862068,0.7461067183501319,0.0027393712725139645,24,0.7550002865493723,0.7549853736879337,0.7552225683759868,0.7555300859598854,0.7543421479094775,0.7550160924965311,0.0003904398413978672,0.8056270967097926,0.8014339490992208,0.8046961602815972,0.7984905056000134,0.8085303277460343,0.8037556078873317,0.003472649149349234,12,0.815724785631486,0.8188325201265965,0.8174497838742637,0.8183476148384228,0.8158921877532765,0.8172493784448092,0.001258489008028604
