,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_max_iter,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0,61.53044528961182,15.613074318546367,0.13078932762145995,0.02970193038402167,tanh,[16],500,adam,"{'activation': 'tanh', 'hidden_layer_sizes': [16], 'max_iter': 500, 'solver': 'adam'}",0.7587108387262675,0.7594822783182616,0.7546393519907427,0.7596537093387048,0.7593005314589405,0.7583573419665834,0.001885951536857715,1,0.7634655152093088,0.7622654852085587,0.7572725032411525,0.7647191179779494,0.7621287446963528,0.7619702732666644,0.0025287626306581537,0.5819645732689211,0.5836773578913941,0.5757686676427526,0.5778820768553828,0.5838409746713691,0.580626730065964,0.0032422650941135206,1,0.5964980544747082,0.5939235284785023,0.5863603341808936,0.5950655245625595,0.5939219909069156,0.5931538865207158,0.003526258804816273,0.29434761361785305,0.2993972959765434,0.25623065645870663,0.3208991692458055,0.29662811532822936,0.29350057012542763,0.020904545419218542,1,0.3121436716077537,0.3048949340283434,0.26294999185535106,0.3309985339631862,0.3032252809903893,0.3028424824890047,0.02224879886470113,0.39095629597576803,0.39577950043066323,0.3546387104046895,0.4126518642647675,0.39338950097213227,0.38948317440960406,0.01901577270120686,1,0.4098273004330856,0.40293848554975514,0.36307917228969866,0.4253827031270444,0.40147736769740927,0.4005410058193986,0.02055898269276912,0.7866572962308211,0.7867762590749077,0.7777816420464958,0.7881107849609365,0.7876022497365106,0.7853856464099344,0.0038395700186266914,1,0.7946957433299292,0.7911672617204637,0.7794691056678054,0.7957071192521679,0.7903080890039698,0.7902694637948672,0.005772613205292636
